date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:22	52613/52613	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202017%2006:29:44%20GMT	http://mvcsoftonline.com/html/the-factory/images/logo/3.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/logo/3.png	(from http://mvcsoftonline.com/html/the-factory/clients-element.html)
11:52:23	69652/69652	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202017%2006:27:10%20GMT	http://mvcsoftonline.com/html/the-factory/images/logo/2.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/logo/2.png	(from http://mvcsoftonline.com/html/the-factory/clients-element.html)
11:52:32	58384/58384	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202017%2006:33:06%20GMT	http://mvcsoftonline.com/html/the-factory/images/logo/5.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/logo/5.png	(from http://mvcsoftonline.com/html/the-factory/clients-element.html)
11:52:33	59972/59972	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202017%2006:35:25%20GMT	http://mvcsoftonline.com/html/the-factory/images/logo/6.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/logo/6.png	(from http://mvcsoftonline.com/html/the-factory/clients-element.html)
11:52:34	73194/73194	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202017%2006:32:16%20GMT	http://mvcsoftonline.com/html/the-factory/images/logo/4.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/logo/4.png	(from http://mvcsoftonline.com/html/the-factory/clients-element.html)
11:52:34	6066/6066	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Oct%202017%2009:46:42%20GMT	http://mvcsoftonline.com/html/the-factory/js/map.js	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/js/map.js	(from http://mvcsoftonline.com/html/the-factory/contact.html)
11:52:38	23088/23088	---M--	200	added ('OK')	application/x-font-woff	date:Wed,%2022%20Jun%202016%2009:44:14%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/Flaticon.woff	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/Flaticon.woff	(from http://mvcsoftonline.com/html/the-factory/css/flaticon.css)
11:52:41	43544/43544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Jun%202016%2009:44:14%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/Flaticon.eot	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/Flaticon.eot	(from http://mvcsoftonline.com/html/the-factory/css/flaticon.css)
11:52:42	43544/43544	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Jun%202016%2009:44:14%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/Flaticon.eot?	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/Flaticond41d.eot	(from http://mvcsoftonline.com/html/the-factory/css/flaticon.css)
11:52:46	354022/354022	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Jun%202016%2009:44:14%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/Flaticon.svg	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/Flaticon.svg	(from http://mvcsoftonline.com/html/the-factory/css/flaticon.css)
11:52:49	43368/43368	---M--	200	added ('OK')	application/x-font-ttf	date:Wed,%2022%20Jun%202016%2009:44:14%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/Flaticon.ttf	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/Flaticon.ttf	(from http://mvcsoftonline.com/html/the-factory/css/flaticon.css)
11:52:53	77160/77160	---M--	200	added ('OK')	text/html	date:Thu,%2022%20Dec%202016%2009:50:34%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont3e6e.html	(from http://mvcsoftonline.com/html/the-factory/css/font-awesome.min.css)
11:53:09	98024/98024	---M--	200	added ('OK')	application/x-font-woff	date:Thu,%2022%20Dec%202016%2009:50:34%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont3e6e.woff	(from http://mvcsoftonline.com/html/the-factory/css/font-awesome.min.css)
11:53:15	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202016%2009:50:34%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont3e6e.eot	(from http://mvcsoftonline.com/html/the-factory/css/font-awesome.min.css)
11:53:15	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Dec%202016%2009:50:34%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont.eot?	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfontd41d.eot	(from http://mvcsoftonline.com/html/the-factory/css/font-awesome.min.css)
11:53:20	937/937	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Mar%202016%2002:20:37%20GMT	http://mvcsoftonline.com/html/the-factory/images/close.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/close.png	(from http://mvcsoftonline.com/html/the-factory/css/VideoPopUp.css)
11:53:22	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Dec%202016%2009:50:34%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont3e6e.svg	(from http://mvcsoftonline.com/html/the-factory/css/font-awesome.min.css)
11:53:25	47827/47827	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Apr%202018%2006:23:21%20GMT	http://mvcsoftonline.com/html/the-factory/css/owl.video.play.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/css/owl.video.play.png	(from http://mvcsoftonline.com/html/the-factory/css/owl.carousel.min.css)
11:53:26	280/280	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Nov%202016%2011:49:54%20GMT	http://mvcsoftonline.com/html/the-factory/images/light-box-close.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/light-box-close.png	(from http://mvcsoftonline.com/html/the-factory/css/lightbox.min.css)
11:53:27	1360/1360	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Nov%202016%2011:49:54%20GMT	http://mvcsoftonline.com/html/the-factory/images/prev.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/prev.png	(from http://mvcsoftonline.com/html/the-factory/css/lightbox.min.css)
11:53:27	1350/1350	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Nov%202016%2011:49:54%20GMT	http://mvcsoftonline.com/html/the-factory/images/next.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/next.png	(from http://mvcsoftonline.com/html/the-factory/css/lightbox.min.css)
11:53:33	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2022%20Dec%202016%2009:50:34%20GMT	http://mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/fonts/fontawesome-webfont3e6e.ttf	(from http://mvcsoftonline.com/html/the-factory/css/font-awesome.min.css)
11:53:52	1720699/1720699	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202018%2012:47:29%20GMT	http://mvcsoftonline.com/html/the-factory/images/demo/1.jpg	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/demo/1.jpg	(from http://mvcsoftonline.com/html/the-factory/css/style.css)
11:55:56	757507/757507	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202018%2012:20:07%20GMT	http://mvcsoftonline.com/html/the-factory/images/demo/index-rtl-one.jpg	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/demo/index-rtl-one.jpg	(from http://mvcsoftonline.com/html/the-factory/index.html)
11:55:58	8415/8415	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jan%202017%2013:06:16%20GMT	http://mvcsoftonline.com/html/the-factory/js/wow.min.js	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/js/wow.min.js	(from http://mvcsoftonline.com/html/the-factory/index.html)
11:56:01	832174/832174	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Mar%202018%2011:56:15%20GMT	http://mvcsoftonline.com/html/the-factory/images/demo/index-one.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/demo/index-one.png	(from http://mvcsoftonline.com/html/the-factory/index.html)
11:56:01	808192/808192	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Mar%202018%2012:06:11%20GMT	http://mvcsoftonline.com/html/the-factory/images/demo/index-two.png	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/demo/index-two.png	(from http://mvcsoftonline.com/html/the-factory/index.html)
11:56:02	807641/807641	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202018%2012:28:47%20GMT	http://mvcsoftonline.com/html/the-factory/images/demo/index-rtl-two.jpg	C:/Users/Everest%20IT/Desktop/Factory/mvcsoftonline.com/html/the-factory/images/demo/index-rtl-two.jpg	(from http://mvcsoftonline.com/html/the-factory/index.html)
